slice,candidate,mid_window,par_type,prob_band,n,brier_cal,logloss_cal,mean_pred,actual_wr,gap_pp,target_above_par,venue_chase_success,batting_team_venue_wr,venue_chase_bucket,team_venue_bucket,venue_score_bucket
mid_window+par_type+prob_band,v7_gap_mid,early_7_11,high_target,00_50,854,0.07915619336557139,0.2719957030594178,0.16492048845065319,0.07728337236533958,8.763711608531361,45.534270149577104,0.570895938836967,0.5034031525943996,,,
mid_window+par_type+prob_band,v7_gap_mid,early_7_11,high_target,50_60,49,0.2593380345862223,0.711835320378189,0.5411750742331847,0.32653061224489793,21.464446198828675,29.213532003710583,0.5549951041022471,0.5684560780834073,,,
mid_window+par_type+prob_band,v7_gap_mid,early_7_11,high_target,60_70,72,0.16825828773613732,0.523384521040417,0.6578094324130284,0.8194444444444444,-16.163501203141607,33.65368485680986,0.5801507520257521,0.6515873015873015,,,
mid_window+par_type+prob_band,v7_gap_mid,early_7_11,high_target,70_80,77,0.09308725954872157,0.352766333983587,0.749870521660372,0.935064935064935,-18.5194413404563,38.750211639010345,0.5896119573067626,0.5628942486085343,,,
mid_window+par_type+prob_band,v7_gap_mid,early_7_11,high_target,80_100,96,0.0155128100798677,0.11684220260452523,0.8918707936734177,1.0,-10.81292063265823,36.608731112637365,0.5253548534798536,0.49549851190476185,,,
mid_window+par_type+prob_band,v7_gap_mid,early_7_11,low_target,00_50,114,0.4791904555055644,1.2835564508453097,0.3220252343552574,1.0,-67.79747656447425,-31.96374380693266,0.37416759367223756,0.5058479532163743,,,
mid_window+par_type+prob_band,v7_gap_mid,early_7_11,low_target,70_80,78,0.06579575964782193,0.2891802329167507,0.7658612974337917,0.9743589743589743,-20.849767692518263,-29.622938172938166,0.5518252118252119,0.5759615384615384,,,
mid_window+par_type+prob_band,v7_gap_mid,early_7_11,low_target,80_100,407,0.07093486286534761,0.3014617201590865,0.9347553783527052,0.9312039312039312,0.35514471487739785,-53.10252139944652,0.46993130883505213,0.5242658242658242,,,
mid_window+par_type+prob_band,v7_gap_mid,early_7_11,par_target,00_50,424,0.15513426124123825,0.46834282061739724,0.23660306272711892,0.23820754716981132,-0.16044844426924,6.62166426054348,0.5395755901404069,0.47329025950002646,,,
mid_window+par_type+prob_band,v7_gap_mid,early_7_11,par_target,50_60,97,0.2270091359436031,0.6469369404522383,0.5550980467471736,0.7835051546391752,-22.84071078920017,-3.3485394572141,0.5304368145140919,0.44673539518900346,,,
mid_window+par_type+prob_band,v7_gap_mid,early_7_11,par_target,60_70,114,0.22052900373959433,0.6333244551250873,0.6520632982326812,0.6754385964912281,-2.3375298258546895,0.6380846815865058,0.5214630855800068,0.4737886382623224,,,
mid_window+par_type+prob_band,v7_gap_mid,early_7_11,par_target,70_80,123,0.17147600621723535,0.5282409320938646,0.751214720414606,0.7886178861788617,-3.740316576425573,-2.8164593366082165,0.5690778730370343,0.4870253053179882,,,
mid_window+par_type+prob_band,v7_gap_mid,early_7_11,par_target,80_100,328,0.05237894666348673,0.19968961101946897,0.911542515547831,0.9420731707317073,-3.053065518387632,-3.9088817780647056,0.556280171110655,0.507218746700454,,,
mid_window+par_type+prob_band,v7_gap_mid,late_12_15,high_target,00_50,687,0.0569588239208983,0.20908520422287416,0.15264229148235206,0.040756914119359534,11.188537736299253,45.91121838142319,0.5684308507587675,0.5008079083815046,,,
mid_window+par_type+prob_band,v7_gap_mid,late_12_15,high_target,60_70,45,0.23766996489385753,0.6681116319961758,0.6597299691128712,0.6222222222222222,3.750774689064895,27.872788533482982,0.590737467265245,0.569766081871345,,,
mid_window+par_type+prob_band,v7_gap_mid,late_12_15,high_target,70_80,40,0.14838703627203562,0.47579682212116053,0.7417183366532143,0.825,-8.328166334678567,33.13607165404041,0.6018386994949495,0.7187499999999999,,,
mid_window+par_type+prob_band,v7_gap_mid,late_12_15,high_target,80_100,142,0.009318914483612262,0.08537112110427794,0.9197506400248275,1.0,-8.024935997517247,39.12659670142065,0.5505685628925066,0.5254610999329309,,,
mid_window+par_type+prob_band,v7_gap_mid,late_12_15,low_target,80_100,281,0.03497034280995408,0.14537780678993503,0.9394483057214547,0.9644128113879004,-2.49645056664457,-41.2551940613407,0.4778431961590848,0.532805174264249,,,
mid_window+par_type+prob_band,v7_gap_mid,late_12_15,par_target,00_50,316,0.0933121268875587,0.30774649075445915,0.2032313663497448,0.1550632911392405,4.816807521050431,6.661563581147266,0.5451379937200898,0.471176825160444,,,
mid_window+par_type+prob_band,v7_gap_mid,late_12_15,par_target,50_60,71,0.2509846871685663,0.6953786607907928,0.5463954146917593,0.6619718309859155,-11.557641629415617,0.18860014305783554,0.5230572805144815,0.5107981220657277,,,
mid_window+par_type+prob_band,v7_gap_mid,late_12_15,par_target,60_70,42,0.20472668544873757,0.5997492999043874,0.6445299295255387,0.7142857142857143,-6.975578476017564,5.639285235944236,0.49347310631395597,0.5007936507936508,,,
mid_window+par_type+prob_band,v7_gap_mid,late_12_15,par_target,70_80,51,0.09968390570719207,0.37182454800286496,0.7422786401236438,0.9411764705882353,-19.889783046459154,-1.1579522084253415,0.5364350880891879,0.40228758169934636,,,
mid_window+par_type+prob_band,v7_gap_mid,late_12_15,par_target,80_100,385,0.05287039456989446,0.1815475883990656,0.9478145829613551,0.9376623376623376,1.0152245299017482,-2.7528362555450587,0.558905341101532,0.4948782818912689,,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,early_7_11,high_target,00_50,652,0.09294315581264052,0.3098936385132383,0.17797839930022036,0.0950920245398773,8.288637476034305,42.52041600779258,0.6072654496299252,0.5056578236369162,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,early_7_11,high_target,60_70,58,0.18099901457933684,0.5497711525659428,0.6568490712070368,0.7758620689655172,-11.90129977584804,32.02698809810879,0.5994974852733475,0.69679802955665,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,early_7_11,high_target,70_80,60,0.10398393615287468,0.37754547783280384,0.7449395449295272,0.9166666666666666,-17.172712173713943,39.104438270063284,0.6150020118770122,0.5890476190476189,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,early_7_11,high_target,80_100,47,0.014659588176994375,0.11249005328999756,0.8956959308960016,1.0,-10.430406910399837,33.09328968903437,0.597381342062193,0.4638297872340428,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,early_7_11,high_target,00_50,170,0.041110120456375854,0.17461054918884858,0.1426839044414589,0.023529411764705882,11.915449267675301,59.26444394504752,0.4918121094591682,0.49539641943734014,neutral_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,early_7_11,low_target,00_50,41,0.3519033686399319,0.9021598638026984,0.408984427087654,1.0,-59.101557291234606,-33.10011614401859,0.6060394889663182,0.5528455284552846,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,early_7_11,low_target,70_80,59,0.05689359557467181,0.27137707544853945,0.7627223151702262,1.0,-23.727768482977385,-27.24705407586763,0.6060156039817057,0.606779661016949,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,early_7_11,low_target,80_100,189,0.007387352187948319,0.06790127578203993,0.9361862453420183,1.0,-6.3813754657981665,-51.05892542202066,0.5920361971949273,0.5439657344419248,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,early_7_11,low_target,00_50,61,0.601698173166325,1.6396774129378275,0.23622195651854144,1.0,-76.37780434814584,-29.833654773384765,0.20250723240115723,0.5,low_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,early_7_11,low_target,80_100,157,0.17094325342169417,0.663718422300724,0.9414784506121479,0.821656050955414,11.98223996567338,-57.79363057324841,0.31252653927813157,0.5131634819532909,low_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,early_7_11,low_target,80_100,61,0.010429325171610899,0.09275060132342564,0.9130183913738086,1.0,-8.698160862619142,-47.360480406767785,0.49673007802226693,0.4918032786885246,neutral_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,early_7_11,par_target,00_50,161,0.07097531648696474,0.26758314695765,0.2145144297081002,0.08695652173913043,12.755790796896976,8.626549074319055,0.6036095071045243,0.42077700645475585,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,early_7_11,par_target,50_60,44,0.2571853887999546,0.7078347645984965,0.5547238782867034,0.6136363636363636,-5.891248534966021,7.2488997442003775,0.6126292974015933,0.4469696969696969,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,early_7_11,par_target,60_70,57,0.20648419749117847,0.6024932148477717,0.6507343507252924,0.6842105263157895,-3.3476175590497093,3.3310179405661486,0.6023280846011295,0.4709690893901419,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,early_7_11,par_target,70_80,90,0.1623633085635201,0.5091320116695676,0.7484959305058344,0.8111111111111111,-6.261518060527671,-3.2312151869318155,0.6070843017276114,0.4826382876382876,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,early_7_11,par_target,80_100,210,0.07186364386655217,0.2593847135158345,0.8972682791002358,0.919047619047619,-2.1779339947383236,-4.511273067068305,0.6081733235990318,0.50794166151309,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,early_7_11,par_target,80_100,65,0.0282739951869517,0.12418827223822324,0.9288709244954558,0.9692307692307692,-4.0359844735313395,-8.948076923076925,0.40576923076923077,0.5,low_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,early_7_11,par_target,00_50,231,0.22792507946557758,0.6384797812395745,0.25461735629846466,0.37662337662337664,-12.200602032491197,5.218086199877642,0.5081242309674541,0.516085221967575,neutral_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,early_7_11,par_target,50_60,45,0.2066340791155703,0.6058490922014582,0.5508524966590491,0.9111111111111111,-36.025861445206196,-14.539694041867955,0.46951690821256054,0.437037037037037,neutral_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,early_7_11,par_target,80_100,53,0.004738105782940242,0.05575782793539761,0.9468489886119696,1.0,-5.315101138803035,4.658096620360767,0.5352546824244938,0.5132075471698114,neutral_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,late_12_15,high_target,00_50,507,0.067097858229232,0.23737982355472942,0.16731725903646796,0.055226824457593686,11.209043457887427,43.28307351636451,0.6070630680281149,0.5005716285341013,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,late_12_15,high_target,60_70,40,0.2500179428357513,0.693461376680473,0.6636034976554392,0.575,8.86034976554393,28.356887100168354,0.6020796506734006,0.5784868421052631,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,late_12_15,high_target,70_80,40,0.14838703627203562,0.47579682212116053,0.7417183366532143,0.825,-8.328166334678567,33.13607165404041,0.6018386994949495,0.7187499999999999,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,late_12_15,high_target,80_100,82,0.010251697145634156,0.0915329976310175,0.9141054600465625,1.0,-8.589453995343755,37.06744271988175,0.610218033998522,0.5412601626016259,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,late_12_15,high_target,00_50,153,0.0333885743516347,0.15028065360363388,0.12902103779320137,0.0,12.902103779320138,56.7221487270649,0.49660796719620237,0.5017334470019893,neutral_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,late_12_15,low_target,80_100,131,0.008390917191605477,0.07569048641038506,0.9289521611289143,1.0,-7.104783887108567,-32.844076396461894,0.5912995274445655,0.5654065188416333,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,late_12_15,low_target,80_100,75,0.11259223781367006,0.37058982595718504,0.9370622285855785,0.8666666666666667,7.039556191891183,-52.73371428571428,0.2758095238095238,0.5519999999999999,low_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,late_12_15,low_target,80_100,75,0.0037738445529536934,0.04188630721896568,0.9601676487456344,1.0,-3.9832351254365572,-44.468092691622104,0.4817064765300059,0.45666666666666667,neutral_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,late_12_15,par_target,00_50,157,0.07579783929934182,0.24647342040814826,0.15710985227227314,0.1337579617834395,2.3351890488833655,8.180704399813958,0.6013727858813194,0.4499188210315973,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,late_12_15,par_target,80_100,253,0.07812717662108574,0.2507060287248374,0.9448644338054903,0.9051383399209486,3.9726093884541736,-2.916229642319697,0.6106197933668575,0.4981349348938281,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,late_12_15,par_target,80_100,69,0.004291922234526838,0.05495990967471206,0.9473702731939362,1.0,-5.2629726806063815,-6.603083796447639,0.40775852675166185,0.5,low_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,late_12_15,par_target,00_50,128,0.11503540201030278,0.376315976245886,0.24325358373684433,0.21875,2.450358373684433,4.8254895901438415,0.5008204927861379,0.504779411764706,neutral_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,late_12_15,par_target,50_60,46,0.22092112930066715,0.6347559411057226,0.5387046480165901,0.8913043478260869,-35.25996998094968,-4.927889549014308,0.4940283089270834,0.5166666666666666,neutral_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,v7_gap_mid,late_12_15,par_target,80_100,63,0.004647358572893921,0.04245972220160752,0.9601486323325565,1.0,-3.985136766744346,2.1202686202686167,0.5167684167684167,0.476190476190476,neutral_venue_chase,,
mid_window+par_type+team_venue_bucket+prob_band,v7_gap_mid,early_7_11,high_target,00_50,354,0.07705172656570025,0.27299045340092953,0.17280643270973545,0.08757062146892655,8.52358112408089,42.5361476467886,0.6157749954748355,0.6188139504787102,,high_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,v7_gap_mid,early_7_11,high_target,60_70,45,0.11518438441733295,0.4135488880443467,0.6620515341438625,1.0,-33.79484658561375,33.099864024864026,0.5996697746697746,0.7599999999999999,,high_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,v7_gap_mid,early_7_11,high_target,00_50,145,0.03374354966043707,0.1482089486772242,0.12552941427045908,0.0,12.552941427045909,40.265037593984964,0.592597873995333,0.2482758620689655,,low_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,v7_gap_mid,early_7_11,high_target,80_100,44,0.017172986415082442,0.12075979220083831,0.8889391922490268,1.0,-11.106080775097315,37.21875,0.5568181818181818,0.4232954545454547,,low_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,v7_gap_mid,early_7_11,high_target,00_50,355,0.09980355839204709,0.32156454183272176,0.17314607010815466,0.09859154929577464,7.455452081238002,50.67616898492356,0.5172791313784642,0.4925243770314193,,neutral_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,v7_gap_mid,early_7_11,low_target,70_80,51,0.0588859884381676,0.2769402691955109,0.7584629586560533,1.0,-24.153704134394673,-27.252194211017734,0.6114410208527856,0.6235294117647059,,high_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,v7_gap_mid,early_7_11,low_target,80_100,118,0.00986267031466446,0.08502972671044294,0.9204393622216629,1.0,-7.956063777833711,-51.773002421307496,0.5313424804950226,0.6142050040355124,,high_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,v7_gap_mid,early_7_11,low_target,00_50,89,0.5187139782058595,1.398257797236184,0.2941477422771734,1.0,-70.58522577228266,-30.326437541308657,0.32756113681427623,0.5,,neutral_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,v7_gap_mid,early_7_11,low_target,80_100,254,0.10886834195576156,0.43996185196757415,0.9358878304228219,0.889763779527559,4.612405089526284,-54.61525811111846,0.45017892983965235,0.5,,neutral_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,v7_gap_mid,early_7_11,par_target,00_50,113,0.1586823295060183,0.44906689898505914,0.18501533764757222,0.26548672566371684,-8.047138801614462,12.259278684772658,0.5484541575201552,0.6437619295505812,,high_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,v7_gap_mid,early_7_11,par_target,80_100,63,0.010399574057789551,0.09416366451211804,0.9115832726257957,1.0,-8.841672737420424,-9.557247301337132,0.6172432986853792,0.6114890400604683,,high_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,v7_gap_mid,early_7_11,par_target,00_50,129,0.08059646939585102,0.31930596354669805,0.2642182523604482,0.031007751937984496,23.321050042246373,9.019945941302039,0.5483726657722972,0.29311879790675954,,low_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,v7_gap_mid,early_7_11,par_target,00_50,182,0.20576307131890195,0.5859468519722016,0.24905940048145572,0.36813186813186816,-11.907246765041243,1.421506201445947,0.5278277831600476,0.4951519069166128,,neutral_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,v7_gap_mid,early_7_11,par_target,50_60,69,0.2298825551675511,0.6526673594135786,0.5626640574436345,0.7101449275362319,-14.748087009259747,-0.6551376334000938,0.5425133245646907,0.5,,neutral_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,v7_gap_mid,early_7_11,par_target,60_70,80,0.24195776134664593,0.6785210812708687,0.6512589609961784,0.625,2.6258960996178415,3.3438094817446418,0.5060738082418322,0.5,,neutral_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,v7_gap_mid,early_7_11,par_target,70_80,87,0.2165387790716991,0.6282281174510118,0.7511855162583081,0.7011494252873564,5.003609097095174,-0.42338982987892243,0.5478116395201195,0.4961337513061651,,neutral_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,v7_gap_mid,early_7_11,par_target,80_100,238,0.0667599080768985,0.23196482048352776,0.9183040226309623,0.9201680672268907,-0.18640445959283714,-1.4941628100539144,0.5312918848755088,0.499694423223835,,neutral_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,v7_gap_mid,late_12_15,high_target,00_50,289,0.04846542533326527,0.19027295068812497,0.15509184922741703,0.03806228373702422,11.702956549039282,42.67377903411269,0.6137434896725185,0.6166980243210715,,high_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,v7_gap_mid,late_12_15,high_target,80_100,61,0.0073672851616752655,0.07498745244977044,0.9290245560958916,1.0,-7.097544390410837,40.61368958909944,0.5425803704492228,0.6173302107728333,,high_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,v7_gap_mid,late_12_15,high_target,00_50,127,0.038745652804356746,0.16440934962518466,0.13913113795487006,0.0,13.913113795487005,40.216292700254584,0.5918625303416021,0.25631796025496817,,low_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,v7_gap_mid,late_12_15,high_target,80_100,49,0.006387251409048799,0.06477269628592683,0.9387057196867169,1.0,-6.12942803132831,42.03826530612245,0.5391156462585034,0.42772108843537415,,low_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,v7_gap_mid,late_12_15,high_target,00_50,271,0.07455168341767589,0.25008363523929145,0.1563618276803832,0.06273062730627306,9.363120037411015,52.03253031087393,0.5091276184595274,0.4917967641214874,,neutral_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,v7_gap_mid,late_12_15,low_target,80_100,96,0.008274322108775342,0.07017581528662721,0.9344395571462719,1.0,-6.556044285372808,-43.57285052910053,0.5377182539682539,0.6309193121693122,,high_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,v7_gap_mid,late_12_15,low_target,80_100,158,0.056010761375819604,0.20480566231747546,0.9426165561091397,0.9367088607594937,0.590769534964608,-40.192908334219766,0.44578989823777615,0.5,,neutral_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,v7_gap_mid,late_12_15,par_target,00_50,75,0.05495574189493099,0.21585996373301555,0.17009575801463298,0.02666666666666667,14.34290913479663,10.43579022988506,0.5531581386725992,0.6578300653594771,,high_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,v7_gap_mid,late_12_15,par_target,80_100,71,0.008139528374907766,0.07107045435667522,0.9334756031404243,1.0,-6.652439685957567,-8.226902490593679,0.6274327406519498,0.5920523138832995,,high_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,v7_gap_mid,late_12_15,par_target,00_50,100,0.039189545965087176,0.193761773403081,0.16972850893682004,0.0,16.972850893682004,9.5276821824382,0.5487974992895711,0.29848739495798315,,low_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,v7_gap_mid,late_12_15,par_target,80_100,46,0.010945092168396158,0.0874817504894852,0.9186611248489622,1.0,-8.133887515103776,-11.36953334183348,0.5711653703939819,0.3206521739130435,,low_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,v7_gap_mid,late_12_15,par_target,00_50,141,0.1520992684953192,0.4374625280718073,0.24461758171446724,0.3333333333333333,-8.871575161886607,2.6212879869314696,0.5382765651499738,0.4943679599499375,,neutral_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,v7_gap_mid,late_12_15,par_target,50_60,64,0.2502739590916685,0.6939906341309388,0.5465130275504537,0.703125,-15.661197244954629,-0.5915529662952135,0.5256043721836561,0.5,,neutral_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,v7_gap_mid,late_12_15,par_target,80_100,268,0.07191686998151005,0.2269614132529851,0.9566172943063407,0.9104477611940298,4.616953311231087,0.17636810511807371,0.5386463608196949,0.49903889642695615,,neutral_team_venue,
mid_window+par_type+venue_score_bucket+prob_band,v7_gap_mid,early_7_11,high_target,00_50,854,0.07915619336557139,0.2719957030594178,0.16492048845065319,0.07728337236533958,8.763711608531361,45.534270149577104,0.570895938836967,0.5034031525943996,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,v7_gap_mid,early_7_11,high_target,50_60,49,0.2593380345862223,0.711835320378189,0.5411750742331847,0.32653061224489793,21.464446198828675,29.213532003710583,0.5549951041022471,0.5684560780834073,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,v7_gap_mid,early_7_11,high_target,60_70,72,0.16825828773613732,0.523384521040417,0.6578094324130284,0.8194444444444444,-16.163501203141607,33.65368485680986,0.5801507520257521,0.6515873015873015,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,v7_gap_mid,early_7_11,high_target,70_80,77,0.09308725954872157,0.352766333983587,0.749870521660372,0.935064935064935,-18.5194413404563,38.750211639010345,0.5896119573067626,0.5628942486085343,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,v7_gap_mid,early_7_11,high_target,80_100,96,0.0155128100798677,0.11684220260452523,0.8918707936734177,1.0,-10.81292063265823,36.608731112637365,0.5253548534798536,0.49549851190476185,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,v7_gap_mid,early_7_11,low_target,00_50,114,0.4791904555055644,1.2835564508453097,0.3220252343552574,1.0,-67.79747656447425,-31.96374380693266,0.37416759367223756,0.5058479532163743,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,v7_gap_mid,early_7_11,low_target,70_80,78,0.06579575964782193,0.2891802329167507,0.7658612974337917,0.9743589743589743,-20.849767692518263,-29.622938172938166,0.5518252118252119,0.5759615384615384,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,v7_gap_mid,early_7_11,low_target,80_100,407,0.07093486286534761,0.3014617201590865,0.9347553783527052,0.9312039312039312,0.35514471487739785,-53.10252139944652,0.46993130883505213,0.5242658242658242,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,v7_gap_mid,early_7_11,par_target,00_50,424,0.15513426124123825,0.46834282061739724,0.23660306272711892,0.23820754716981132,-0.16044844426924,6.62166426054348,0.5395755901404069,0.47329025950002646,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,v7_gap_mid,early_7_11,par_target,50_60,97,0.2270091359436031,0.6469369404522383,0.5550980467471736,0.7835051546391752,-22.84071078920017,-3.3485394572141,0.5304368145140919,0.44673539518900346,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,v7_gap_mid,early_7_11,par_target,60_70,114,0.22052900373959433,0.6333244551250873,0.6520632982326812,0.6754385964912281,-2.3375298258546895,0.6380846815865058,0.5214630855800068,0.4737886382623224,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,v7_gap_mid,early_7_11,par_target,70_80,123,0.17147600621723535,0.5282409320938646,0.751214720414606,0.7886178861788617,-3.740316576425573,-2.8164593366082165,0.5690778730370343,0.4870253053179882,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,v7_gap_mid,early_7_11,par_target,80_100,328,0.05237894666348673,0.19968961101946897,0.911542515547831,0.9420731707317073,-3.053065518387632,-3.9088817780647056,0.556280171110655,0.507218746700454,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,v7_gap_mid,late_12_15,high_target,00_50,687,0.0569588239208983,0.20908520422287416,0.15264229148235206,0.040756914119359534,11.188537736299253,45.91121838142319,0.5684308507587675,0.5008079083815046,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,v7_gap_mid,late_12_15,high_target,60_70,45,0.23766996489385753,0.6681116319961758,0.6597299691128712,0.6222222222222222,3.750774689064895,27.872788533482982,0.590737467265245,0.569766081871345,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,v7_gap_mid,late_12_15,high_target,70_80,40,0.14838703627203562,0.47579682212116053,0.7417183366532143,0.825,-8.328166334678567,33.13607165404041,0.6018386994949495,0.7187499999999999,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,v7_gap_mid,late_12_15,high_target,80_100,142,0.009318914483612262,0.08537112110427794,0.9197506400248275,1.0,-8.024935997517247,39.12659670142065,0.5505685628925066,0.5254610999329309,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,v7_gap_mid,late_12_15,low_target,80_100,281,0.03497034280995408,0.14537780678993503,0.9394483057214547,0.9644128113879004,-2.49645056664457,-41.2551940613407,0.4778431961590848,0.532805174264249,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,v7_gap_mid,late_12_15,par_target,00_50,316,0.0933121268875587,0.30774649075445915,0.2032313663497448,0.1550632911392405,4.816807521050431,6.661563581147266,0.5451379937200898,0.471176825160444,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,v7_gap_mid,late_12_15,par_target,50_60,71,0.2509846871685663,0.6953786607907928,0.5463954146917593,0.6619718309859155,-11.557641629415617,0.18860014305783554,0.5230572805144815,0.5107981220657277,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,v7_gap_mid,late_12_15,par_target,60_70,42,0.20472668544873757,0.5997492999043874,0.6445299295255387,0.7142857142857143,-6.975578476017564,5.639285235944236,0.49347310631395597,0.5007936507936508,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,v7_gap_mid,late_12_15,par_target,70_80,51,0.09968390570719207,0.37182454800286496,0.7422786401236438,0.9411764705882353,-19.889783046459154,-1.1579522084253415,0.5364350880891879,0.40228758169934636,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,v7_gap_mid,late_12_15,par_target,80_100,385,0.05287039456989446,0.1815475883990656,0.9478145829613551,0.9376623376623376,1.0152245299017482,-2.7528362555450587,0.558905341101532,0.4948782818912689,,,unknown
