feature,effect,bootstrap_mean,bootstrap_se,ci_low,ci_high,sign_stability,feature_mean,feature_std,segment,global_tau,keep_weight,shrunk_effect,shrunk_z,survives_shrinkage,loo_n,loo_market_brier,loo_signal_brier,loo_brier_delta,loo_market_logloss,loo_signal_logloss,loo_logloss_delta
current_run_rate,0.16035080616523023,-0.9014100454186396,3.381914403153062,-7.251132173411454,2.379543913138059,0.5949367088607594,10.095552042841465,1.9154143796566883,innings_2_middle,0.10030249597058068,2.2616777646336212e-05,3.62661852844977e-06,1.072356684824724e-06,False,104,0.08609072263660122,0.09968586629098432,0.013595143654383093,0.5691142443889867,0.7884571533497667,0.21934290896078001
wickets_remaining,0.09307295484135304,-0.6936526418861132,2.1531336651440247,-4.133538303070426,2.5400573799805386,0.6125,6.461538461538462,1.7916637998234024,innings_2_middle,0.10030249597058068,1.8798376070144483e-05,1.7496204070673291e-06,8.125925609102258e-07,False,104,0.08609072263660122,0.10216813154909252,0.016077408912491292,0.5691142443889867,0.7343975325678478,0.16528328817886107
wickets_lost,-0.09307295484135304,1.0764770796361116,2.6548122732039325,-1.3518337079734362,4.750644259717651,0.7125,3.5384615384615383,1.7916637998234024,innings_2_middle,0.10030249597058068,1.2365095578579166e-05,-1.1508559823941128e-06,4.334980629987196e-07,False,104,0.08609072263660122,0.10216813154909252,0.016077408912491292,0.5691142443889867,0.7343975325678478,0.16528328817886107
chase_difficulty,0.06530890234467009,1.8800634184354184,3.0592804413823678,-0.6568245898820939,8.13232042233477,0.7,1.7575602982281344,0.8271871576720232,innings_2_middle,0.10030249597058068,4.5848768544863765e-06,2.994332747519889e-07,9.787702680762298e-08,False,104,0.08609072263660122,0.08822682695524503,0.0021361043186438056,0.5691142443889867,0.7013907662366,0.1322765218476133
dls_pressure_index,2.474520592036737,3.468784235306939,2.2967829673518803,1.090008981351733,7.473038082746846,1.0,0.5033627806923187,0.39459580587370935,innings_2_overs_4_12,0.07776772095980512,0.006971124575726789,0.0172501913122893,0.00751058828038609,False,107,0.062192100018061094,0.04375828105024289,-0.018433818967818205,0.2243045212466351,0.17747114886259133,-0.04683337238404378
resource_edge,2.128423274418889,3.1366182571203742,2.175782604471241,-0.02047914246202906,7.510834833779593,0.9375,0.03893247573144331,0.26309268946499387,innings_2_overs_4_12,0.07776772095980512,0.0057541018626793275,0.012247164327903763,0.005628854760786877,False,107,0.062192100018061094,0.05219338722275863,-0.009998712795302463,0.2243045212466351,0.21099721827317638,-0.013307302973458723
venue_chase_success,2.6127116290591776,3.4948741739651736,2.9639026895835663,-1.3195202631158527,9.492433986469566,0.925,0.5687187876876286,0.06874061635749584,innings_2_overs_4_12,0.07776772095980512,0.004677541177414628,0.012221066229634356,0.004123302101432492,False,107,0.062192100018061094,0.06369695414996722,0.0015048541319061248,0.2243045212466351,0.27985814956856314,0.055553628321928034
inn1_defendability,2.76542778252385,4.71314492603976,3.8175175854823795,0.7476753596945446,10.822120355669435,0.975,0.7156543770060624,0.13346725670602858,innings_2_overs_4_12,0.07776772095980512,0.0031636262369311497,0.008748779889130781,0.0022917457929949084,False,107,0.062192100018061094,0.10141445677584561,0.039222356757784516,0.2243045212466351,0.36727650191737615,0.14297198067074104
model_edge_full,1.1940384490701306,2.121730940446281,1.831967245591677,0.20540895685263802,6.384600949082605,0.9625,-0.026404037596397128,0.22608738887396204,innings_2_overs_4_12,0.07776772095980512,0.002562628132725174,0.0030598765211426516,0.0016702681294128222,False,107,0.062192100018061094,0.055921553076668136,-0.0062705469413929585,0.2243045212466351,0.2262499918938121,0.0019454706471769834
model_edge_raw,1.241238084147386,2.1754198059368677,2.03820204085732,0.022126444463030494,6.2276674762239415,0.9625,-0.02024890815855232,0.20222174017862868,innings_2_overs_4_12,0.07776772095980512,0.002237904044881531,0.0027777717291744375,0.001362853956508402,False,107,0.062192100018061094,0.054856249899292414,-0.00733585011876868,0.2243045212466351,0.2240937843571231,-0.00021073688951200875
