row_key,match_id,season,date,innings,over,ball,phase_label,batting_team,bowling_team,winner,is_winner,overs_remaining,resource_win_prob,regime_id,regime_label,stability_flag,regime_confidence,regime_cluster_win_rate,regime_cluster_size,method,split,predicted_prob,predicted_label,prediction_error,correct,confidence_strength,wrong_direction
1426307:2:1:6,1426307,2024,2024-05-19,2,1,6,powerplay,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,1,18.0,0.32971210415509977,3,pressure_state,stable,0.13352770489118404,0.5326319319277361,47714,regime_cluster_features,holdout,0.11726760034203497,0,0.882732399657965,False,0.882732399657965,false_negative
1426269:2:2:3,1426269,2024,2024-04-16,2,2,3,powerplay,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,1,17.5,0.24295563774884688,3,pressure_state,stable,0.1325955260765672,0.5326319319277361,47714,regime_cluster_features,holdout,0.11783207725237271,0,0.8821679227476273,False,0.8821679227476273,false_negative
1473510:2:2:3,1473510,2025,2025-06-01,2,2,3,powerplay,Punjab Kings,Mumbai Indians,Punjab Kings,1,17.5,0.26967822846236855,3,pressure_state,stable,0.15681452617336275,0.5326319319277361,47714,regime_cluster_features,holdout,0.11842775684392787,0,0.8815722431560722,False,0.8815722431560722,false_negative
1426280:2:2:6,1426280,2024,2024-04-26,2,2,6,powerplay,Punjab Kings,Kolkata Knight Riders,Punjab Kings,1,17.0,0.08066068070988576,3,pressure_state,stable,0.09523313793144367,0.5326319319277361,47714,regime_cluster_features,holdout,0.11918257255997479,0,0.8808174274400252,False,0.8808174274400252,false_negative
1359497:2:5:1,1359497,2023,2023-04-16,2,5,1,powerplay,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,1,14.833333333333334,0.2015420135986532,3,pressure_state,stable,0.15625654301628455,0.5326319319277361,47714,regime_cluster_features,holdout,0.12026415870018255,0,0.8797358412998174,False,0.8797358412998174,false_negative
1426280:2:2:4,1426280,2024,2024-04-26,2,2,4,powerplay,Punjab Kings,Kolkata Knight Riders,Punjab Kings,1,17.333333333333332,0.08569222768658324,3,pressure_state,stable,0.09219054840242806,0.5326319319277361,47714,regime_cluster_features,holdout,0.12054508915412027,0,0.8794549108458798,False,0.8794549108458798,false_negative
1359504:2:3:3,1359504,2023,2023-04-22,2,3,3,powerplay,Lucknow Super Giants,Gujarat Titans,Gujarat Titans,0,16.5,0.909802310792124,3,pressure_state,stable,0.1467914771641989,0.5326319319277361,47714,regime_cluster_features,holdout,0.8791316022148807,1,0.8791316022148807,False,0.8791316022148807,false_positive
1426269:2:2:6,1426269,2024,2024-04-16,2,2,6,powerplay,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,1,17.0,0.2372122196201997,3,pressure_state,stable,0.14275198484532464,0.5326319319277361,47714,regime_cluster_features,holdout,0.12093002261487514,0,0.8790699773851248,False,0.8790699773851248,false_negative
1426269:2:2:2,1426269,2024,2024-04-16,2,2,2,powerplay,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,1,17.666666666666668,0.2514469248088983,3,pressure_state,stable,0.12657884861978175,0.5326319319277361,47714,regime_cluster_features,holdout,0.12191288100852192,0,0.8780871189914781,False,0.8780871189914781,false_negative
1473473:2:4:3,1473473,2025,2025-04-19,2,4,3,powerplay,Rajasthan Royals,Lucknow Super Giants,Lucknow Super Giants,0,15.5,0.7460499663366778,3,pressure_state,stable,0.1720767371687053,0.5326319319277361,47714,regime_cluster_features,holdout,0.8780402015061531,1,0.8780402015061531,False,0.8780402015061531,false_positive
1527675:2:2:5,1527675,2026,2026-03-29,2,2,5,powerplay,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,1,17.166666666666668,0.2214948530627687,3,pressure_state,stable,0.1259909035007996,0.5326319319277361,47714,regime_cluster_features,holdout,0.12267517468630293,0,0.877324825313697,False,0.877324825313697,false_negative
1473464:2:1:6,1473464,2025,2025-04-12,2,1,6,powerplay,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,1,18.0,0.14127328026949534,3,pressure_state,stable,0.093650844699569,0.5326319319277361,47714,regime_cluster_features,holdout,0.12286479413216723,0,0.8771352058678328,False,0.8771352058678328,false_negative
1359542:2:4:3,1359542,2023,2023-05-20,2,4,3,powerplay,Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,0,15.5,0.8087583889049562,3,pressure_state,stable,0.1436448739897376,0.5326319319277361,47714,regime_cluster_features,holdout,0.8769985343028027,1,0.8769985343028027,False,0.8769985343028027,false_positive
1359504:2:3:4,1359504,2023,2023-04-22,2,3,4,powerplay,Lucknow Super Giants,Gujarat Titans,Gujarat Titans,0,16.333333333333332,0.9107415155835844,3,pressure_state,stable,0.16625129792456927,0.5326319319277361,47714,regime_cluster_features,holdout,0.876829206671745,1,0.876829206671745,False,0.876829206671745,false_positive
1473499:2:1:4,1473499,2025,2025-05-19,2,1,4,powerplay,Sunrisers Hyderabad,Lucknow Super Giants,Sunrisers Hyderabad,1,18.333333333333332,0.3605452980307059,3,pressure_state,stable,0.14345192886464952,0.5326319319277361,47714,regime_cluster_features,holdout,0.12319110226051905,0,0.876808897739481,False,0.876808897739481,false_negative
1426280:2:2:5,1426280,2024,2024-04-26,2,2,5,powerplay,Punjab Kings,Kolkata Knight Riders,Punjab Kings,1,17.166666666666668,0.08514348776506032,3,pressure_state,stable,0.09495677550255649,0.5326319319277361,47714,regime_cluster_features,holdout,0.12342433070979486,0,0.8765756692902051,False,0.8765756692902051,false_negative
1426269:2:1:1,1426269,2024,2024-04-16,2,1,1,powerplay,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,1,18.833333333333332,0.22396672390433114,3,pressure_state,stable,0.1610020105937608,0.5326319319277361,47714,regime_cluster_features,holdout,0.12375579894890851,0,0.8762442010510915,False,0.8762442010510915,false_negative
1359542:2:4:4,1359542,2023,2023-05-20,2,4,4,powerplay,Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,0,15.333333333333334,0.8076123349300638,3,pressure_state,stable,0.14263382472311284,0.5326319319277361,47714,regime_cluster_features,holdout,0.8761831989736442,1,0.8761831989736442,False,0.8761831989736442,false_positive
1359504:2:3:5,1359504,2023,2023-04-22,2,3,5,powerplay,Lucknow Super Giants,Gujarat Titans,Gujarat Titans,0,16.166666666666668,0.909444086225047,3,pressure_state,stable,0.18188883994827051,0.5326319319277361,47714,regime_cluster_features,holdout,0.8756620352513275,1,0.8756620352513275,False,0.8756620352513275,false_positive
1359542:2:4:5,1359542,2023,2023-05-20,2,4,5,powerplay,Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,0,15.166666666666666,0.806386686626783,3,pressure_state,stable,0.14160410750399946,0.5326319319277361,47714,regime_cluster_features,holdout,0.8755252764915884,1,0.8755252764915884,False,0.8755252764915884,false_positive
1359526:2:3:3,1359526,2023,2023-05-07,2,3,3,powerplay,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,1,16.5,0.18290189016966435,3,pressure_state,stable,0.13627517982585466,0.5326319319277361,47714,regime_cluster_features,holdout,0.12451187248415121,0,0.8754881275158488,False,0.8754881275158488,false_negative
1359520:2:4:2,1359520,2023,2023-05-03,2,4,2,powerplay,Mumbai Indians,Punjab Kings,Mumbai Indians,1,15.666666666666666,0.20059092139791918,3,pressure_state,stable,0.14286472689194774,0.5326319319277361,47714,regime_cluster_features,holdout,0.12534339149351076,0,0.8746566085064893,False,0.8746566085064893,false_negative
1473464:2:2:5,1473464,2025,2025-04-12,2,2,5,powerplay,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,1,17.166666666666668,0.13004105102002195,3,pressure_state,stable,0.10071948056986242,0.5326319319277361,47714,regime_cluster_features,holdout,0.12546707292695636,0,0.8745329270730436,False,0.8745329270730436,false_negative
1473510:2:2:6,1473510,2025,2025-06-01,2,2,6,powerplay,Punjab Kings,Mumbai Indians,Punjab Kings,1,17.0,0.2592605222426585,3,pressure_state,stable,0.15392157450860583,0.5326319319277361,47714,regime_cluster_features,holdout,0.12570431770969023,0,0.8742956822903097,False,0.8742956822903097,false_negative
1426298:2:4:1,1426298,2024,2024-05-11,2,4,1,powerplay,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,0,15.833333333333334,0.8864802255341164,3,pressure_state,stable,0.16429516268135225,0.5326319319277361,47714,regime_cluster_features,holdout,0.8732788062588286,1,0.8732788062588286,False,0.8732788062588286,false_positive
1359497:2:4:5,1359497,2023,2023-04-16,2,4,5,powerplay,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,1,15.166666666666666,0.22138054866557774,3,pressure_state,stable,0.1500046032443704,0.5326319319277361,47714,regime_cluster_features,holdout,0.12707804138781303,0,0.872921958612187,False,0.872921958612187,false_negative
1359497:2:4:6,1359497,2023,2023-04-16,2,4,6,powerplay,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,1,15.0,0.21682444804970202,3,pressure_state,stable,0.15348272911558136,0.5326319319277361,47714,regime_cluster_features,holdout,0.1272168738694665,0,0.8727831261305334,False,0.8727831261305334,false_negative
1359526:2:3:2,1359526,2023,2023-05-07,2,3,2,powerplay,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,1,16.666666666666668,0.18908378726320188,3,pressure_state,stable,0.1368846771540492,0.5326319319277361,47714,regime_cluster_features,holdout,0.12733522781751558,0,0.8726647721824844,False,0.8726647721824844,false_negative
1473473:2:4:4,1473473,2025,2025-04-19,2,4,4,powerplay,Rajasthan Royals,Lucknow Super Giants,Lucknow Super Giants,0,15.333333333333334,0.7337373767513425,3,pressure_state,stable,0.17654784005451535,0.5326319319277361,47714,regime_cluster_features,holdout,0.8719380619758912,1,0.8719380619758912,False,0.8719380619758912,false_positive
1359542:2:4:6,1359542,2023,2023-05-20,2,4,6,powerplay,Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,0,15.0,0.7962056730929364,3,pressure_state,stable,0.1465197660131925,0.5326319319277361,47714,regime_cluster_features,holdout,0.8718117362542295,1,0.8718117362542295,False,0.8718117362542295,false_positive
1473473:2:4:5,1473473,2025,2025-04-19,2,4,5,powerplay,Rajasthan Royals,Lucknow Super Giants,Lucknow Super Giants,0,15.166666666666666,0.7310342238831178,3,pressure_state,stable,0.1773647527059453,0.5326319319277361,47714,regime_cluster_features,holdout,0.8709590079519554,1,0.8709590079519554,False,0.8709590079519554,false_positive
1359497:2:5:5,1359497,2023,2023-04-16,2,5,5,powerplay,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,1,14.166666666666666,0.20182540722685952,3,pressure_state,stable,0.15917493742266434,0.5326319319277361,47714,regime_cluster_features,holdout,0.1299904972053697,0,0.8700095027946303,False,0.8700095027946303,false_negative
1359526:2:2:6,1359526,2023,2023-05-07,2,2,6,powerplay,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,1,17.0,0.2082206154237814,3,pressure_state,stable,0.13814307081151725,0.5326319319277361,47714,regime_cluster_features,holdout,0.13073448160914664,0,0.8692655183908533,False,0.8692655183908533,false_negative
1359526:2:5:5,1359526,2023,2023-05-07,2,5,5,powerplay,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,1,14.166666666666666,0.16821768919754992,0,pressure_state,stable,0.12726720166942196,0.12566037735849056,23850,regime_cluster_features,holdout,0.1307369659739519,0,0.8692630340260481,False,0.8692630340260481,false_negative
1359520:2:4:1,1359520,2023,2023-05-03,2,4,1,powerplay,Mumbai Indians,Punjab Kings,Mumbai Indians,1,15.833333333333334,0.21635987279951718,3,pressure_state,stable,0.14328248697532653,0.5326319319277361,47714,regime_cluster_features,holdout,0.13105110275455162,0,0.8689488972454484,False,0.8689488972454484,false_negative
1473507:2:1:2,1473507,2025,2025-05-27,2,1,2,powerplay,Royal Challengers Bengaluru,Lucknow Super Giants,Royal Challengers Bengaluru,1,18.666666666666668,0.19954989640325319,3,pressure_state,stable,0.12866399863829306,0.5326319319277361,47714,regime_cluster_features,holdout,0.1313954695558227,0,0.8686045304441773,False,0.8686045304441773,false_negative
1426298:2:4:2,1426298,2024,2024-05-11,2,4,2,powerplay,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,0,15.666666666666666,0.8808655848405752,3,pressure_state,stable,0.17159660161278126,0.5326319319277361,47714,regime_cluster_features,holdout,0.8679236620931419,1,0.8679236620931419,False,0.8679236620931419,false_positive
1359533:2:4:3,1359533,2023,2023-05-13,2,4,3,powerplay,Delhi Capitals,Punjab Kings,Punjab Kings,0,15.5,0.8087583889049562,3,pressure_state,stable,0.17711726144616166,0.5326319319277361,47714,regime_cluster_features,holdout,0.8674082511965082,1,0.8674082511965082,False,0.8674082511965082,false_positive
1426298:2:4:4,1426298,2024,2024-05-11,2,4,4,powerplay,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,0,15.333333333333334,0.881394686646286,3,pressure_state,stable,0.17207629783563858,0.5326319319277361,47714,regime_cluster_features,holdout,0.8668246293647868,1,0.8668246293647868,False,0.8668246293647868,false_positive
1359532:2:5:1,1359532,2023,2023-05-13,2,5,1,powerplay,Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,1,14.833333333333334,0.20416320769877605,3,pressure_state,stable,0.13886444622652913,0.5326319319277361,47714,regime_cluster_features,holdout,0.13337341442220244,0,0.8666265855777976,False,0.8666265855777976,false_negative
1473507:2:1:1,1473507,2025,2025-05-27,2,1,1,powerplay,Royal Challengers Bengaluru,Lucknow Super Giants,Royal Challengers Bengaluru,1,18.833333333333332,0.20674236233166107,3,pressure_state,stable,0.11872929298218377,0.5326319319277361,47714,regime_cluster_features,holdout,0.13373514124294061,0,0.8662648587570594,False,0.8662648587570594,false_negative
1426307:2:2:3,1426307,2024,2024-05-19,2,2,3,powerplay,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,1,17.5,0.3193015556807239,3,pressure_state,stable,0.12591500003210435,0.5326319319277361,47714,regime_cluster_features,holdout,0.1337783308983388,0,0.8662216691016612,False,0.8662216691016612,false_negative
1359526:2:3:4,1359526,2023,2023-05-07,2,3,4,powerplay,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,1,16.333333333333332,0.17676518645634495,3,pressure_state,stable,0.14287761472052446,0.5326319319277361,47714,regime_cluster_features,holdout,0.134054031769749,0,0.865945968230251,False,0.865945968230251,false_negative
1359526:2:3:1,1359526,2023,2023-05-07,2,3,1,powerplay,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,1,16.833333333333332,0.20187072206860773,3,pressure_state,stable,0.14303227944375624,0.5326319319277361,47714,regime_cluster_features,holdout,0.1342141093186225,0,0.8657858906813776,False,0.8657858906813776,false_negative
1359542:2:4:2,1359542,2023,2023-05-20,2,4,2,powerplay,Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,0,15.666666666666666,0.7846385940195314,3,pressure_state,stable,0.15476712456782835,0.5326319319277361,47714,regime_cluster_features,holdout,0.865638595746528,1,0.865638595746528,False,0.865638595746528,false_positive
1473473:2:4:6,1473473,2025,2025-04-19,2,4,6,powerplay,Rajasthan Royals,Lucknow Super Giants,Lucknow Super Giants,0,15.0,0.7176969384231313,3,pressure_state,stable,0.1811344972387046,0.5326319319277361,47714,regime_cluster_features,holdout,0.8653657762978588,1,0.8653657762978588,False,0.8653657762978588,false_positive
1426269:2:5:5,1426269,2024,2024-04-16,2,5,5,powerplay,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,1,14.166666666666666,0.24122070627223152,3,pressure_state,stable,0.1401405108071609,0.5326319319277361,47714,regime_cluster_features,holdout,0.13526745264336498,0,0.864732547356635,False,0.864732547356635,false_negative
1473464:2:3:1,1473464,2025,2025-04-12,2,3,1,powerplay,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,1,16.833333333333332,0.12957824974243645,3,pressure_state,stable,0.09781952333483536,0.5326319319277361,47714,regime_cluster_features,holdout,0.13552149766478877,0,0.8644785023352113,False,0.8644785023352113,false_negative
1359542:2:5:1,1359542,2023,2023-05-20,2,5,1,powerplay,Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,0,14.833333333333334,0.7853534351366305,3,pressure_state,stable,0.1611319311589187,0.5326319319277361,47714,regime_cluster_features,holdout,0.8642610185267072,1,0.8642610185267072,False,0.8642610185267072,false_positive
1359533:2:5:1,1359533,2023,2023-05-13,2,5,1,powerplay,Delhi Capitals,Punjab Kings,Punjab Kings,0,14.833333333333334,0.8125144958642835,3,pressure_state,stable,0.18871152368901065,0.5326319319277361,47714,regime_cluster_features,holdout,0.863894815777116,1,0.863894815777116,False,0.863894815777116,false_positive
1426307:2:2:2,1426307,2024,2024-05-19,2,2,2,powerplay,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,1,17.666666666666668,0.3350746718387466,3,pressure_state,stable,0.1248763341743377,0.5326319319277361,47714,regime_cluster_features,holdout,0.1365354757839971,0,0.8634645242160028,False,0.8634645242160028,false_negative
1359532:2:4:6,1359532,2023,2023-05-13,2,4,6,powerplay,Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,1,15.0,0.2189583159564588,3,pressure_state,stable,0.18503577045954345,0.5326319319277361,47714,regime_cluster_features,holdout,0.1372342863275161,0,0.8627657136724839,False,0.8627657136724839,false_negative
1426298:2:4:3,1426298,2024,2024-05-11,2,4,3,powerplay,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,0,15.5,0.8748107856323942,3,pressure_state,stable,0.17759325185361502,0.5326319319277361,47714,regime_cluster_features,holdout,0.8625743750217534,1,0.8625743750217534,False,0.8625743750217534,false_positive
1473510:2:2:5,1473510,2025,2025-06-01,2,2,5,powerplay,Punjab Kings,Mumbai Indians,Punjab Kings,1,17.166666666666668,0.2773906594883019,3,pressure_state,stable,0.155196618697821,0.5326319319277361,47714,regime_cluster_features,holdout,0.13791958985789865,0,0.8620804101421013,False,0.8620804101421013,false_negative
1359542:2:5:2,1359542,2023,2023-05-20,2,5,2,powerplay,Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,0,14.666666666666666,0.7834884617417887,3,pressure_state,stable,0.16134178238075633,0.5326319319277361,47714,regime_cluster_features,holdout,0.8617287561284019,1,0.8617287561284019,False,0.8617287561284019,false_positive
1426269:2:5:4,1426269,2024,2024-04-16,2,5,4,powerplay,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,1,14.333333333333334,0.25168065217219915,3,pressure_state,stable,0.13823535071695067,0.5326319319277361,47714,regime_cluster_features,holdout,0.13833229084550286,0,0.8616677091544971,False,0.8616677091544971,false_negative
1473484:2:1:4,1473484,2025,2025-04-28,2,1,4,powerplay,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,1,18.333333333333332,0.2899615151231892,3,pressure_state,stable,0.16279593476486234,0.5326319319277361,47714,regime_cluster_features,holdout,0.13915068097767408,0,0.8608493190223259,False,0.8608493190223259,false_negative
1426280:2:3:1,1426280,2024,2024-04-26,2,3,1,powerplay,Punjab Kings,Kolkata Knight Riders,Punjab Kings,1,16.833333333333332,0.08789330841003343,3,pressure_state,stable,0.09312707849940306,0.5326319319277361,47714,regime_cluster_features,holdout,0.14061512394500586,0,0.8593848760549941,False,0.8593848760549941,false_negative
1426307:2:2:5,1426307,2024,2024-05-19,2,2,5,powerplay,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,1,17.166666666666668,0.32501633104465244,3,pressure_state,stable,0.14302009043447372,0.5326319319277361,47714,regime_cluster_features,holdout,0.14184783985965513,0,0.8581521601403449,False,0.8581521601403449,false_negative
1426298:2:3:3,1426298,2024,2024-05-11,2,3,3,powerplay,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,0,16.5,0.8613580934067213,3,pressure_state,stable,0.17045627014654469,0.5326319319277361,47714,regime_cluster_features,holdout,0.857725604705428,1,0.857725604705428,False,0.857725604705428,false_positive
1473510:2:2:4,1473510,2025,2025-06-01,2,2,4,powerplay,Punjab Kings,Mumbai Indians,Punjab Kings,1,17.333333333333332,0.29567359239709246,3,pressure_state,stable,0.15616595805814698,0.5326319319277361,47714,regime_cluster_features,holdout,0.14344398048314894,0,0.8565560195168511,False,0.8565560195168511,false_negative
1359542:2:5:3,1359542,2023,2023-05-20,2,5,3,powerplay,Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,0,14.5,0.771624288278066,3,pressure_state,stable,0.16433453761225958,0.5326319319277361,47714,regime_cluster_features,holdout,0.8536021456155554,1,0.8536021456155554,False,0.8536021456155554,false_positive
1426283:2:1:3,1426283,2024,2024-04-28,2,1,3,powerplay,Royal Challengers Bengaluru,Gujarat Titans,Royal Challengers Bengaluru,1,18.5,0.3289041455313654,3,pressure_state,stable,0.17042670423581996,0.5326319319277361,47714,regime_cluster_features,holdout,0.14729710274787286,0,0.8527028972521271,False,0.8527028972521271,false_negative
1426283:2:1:4,1426283,2024,2024-04-28,2,1,4,powerplay,Royal Challengers Bengaluru,Gujarat Titans,Royal Challengers Bengaluru,1,18.333333333333332,0.32213331564616116,3,pressure_state,stable,0.17077349757587384,0.5326319319277361,47714,regime_cluster_features,holdout,0.14784997418870005,0,0.8521500258113,False,0.8521500258113,false_negative
1473464:2:2:6,1473464,2025,2025-04-12,2,2,6,powerplay,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,1,17.0,0.1420969557342447,3,pressure_state,stable,0.09702966718518372,0.5326319319277361,47714,regime_cluster_features,holdout,0.1482869088830237,0,0.8517130911169764,False,0.8517130911169764,false_negative
1359542:2:5:4,1359542,2023,2023-05-20,2,5,4,powerplay,Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,0,14.333333333333334,0.7693338278757347,3,pressure_state,stable,0.16470930311778192,0.5326319319277361,47714,regime_cluster_features,holdout,0.8515347134785267,1,0.8515347134785267,False,0.8515347134785267,false_positive
1359533:2:4:1,1359533,2023,2023-05-13,2,4,1,powerplay,Delhi Capitals,Punjab Kings,Punjab Kings,0,15.833333333333334,0.7861161041913207,3,pressure_state,stable,0.18148497575787426,0.5326319319277361,47714,regime_cluster_features,holdout,0.8513151247188723,1,0.8513151247188723,False,0.8513151247188723,false_positive
1473472:2:1:6,1473472,2025,2025-04-19,2,1,6,powerplay,Gujarat Titans,Delhi Capitals,Gujarat Titans,1,18.0,0.3404348145197476,3,pressure_state,stable,0.15872477223403375,0.5326319319277361,47714,regime_cluster_features,holdout,0.14930322154786313,0,0.8506967784521369,False,0.8506967784521369,false_negative
1485779:2:2:3,1485779,2025,2025-05-24,2,2,3,powerplay,Delhi Capitals,Punjab Kings,Delhi Capitals,1,17.5,0.24167411634641917,3,pressure_state,stable,0.16056127178669358,0.5326319319277361,47714,regime_cluster_features,holdout,0.1494247333138649,0,0.850575266686135,False,0.850575266686135,false_negative
1426307:2:2:1,1426307,2024,2024-05-19,2,2,1,powerplay,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,1,17.833333333333332,0.350205840430009,3,pressure_state,stable,0.11475174660562322,0.5326319319277361,47714,regime_cluster_features,holdout,0.14948139301595947,0,0.8505186069840405,False,0.8505186069840405,false_negative
1359533:2:4:2,1359533,2023,2023-05-13,2,4,2,powerplay,Delhi Capitals,Punjab Kings,Punjab Kings,0,15.666666666666666,0.7846385940195314,3,pressure_state,stable,0.18253829236564945,0.5326319319277361,47714,regime_cluster_features,holdout,0.8503953562185058,1,0.8503953562185058,False,0.8503953562185058,false_positive
1359497:2:5:4,1359497,2023,2023-04-16,2,5,4,powerplay,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,1,14.333333333333334,0.21803699070909188,3,pressure_state,stable,0.15342430628436848,0.5326319319277361,47714,regime_cluster_features,holdout,0.15157818846454713,0,0.8484218115354529,False,0.8484218115354529,false_negative
1473473:2:2:2,1473473,2025,2025-04-19,2,2,2,powerplay,Rajasthan Royals,Lucknow Super Giants,Lucknow Super Giants,0,17.666666666666668,0.7285292954855317,3,pressure_state,stable,0.13215822139543562,0.5326319319277361,47714,regime_cluster_features,holdout,0.8481399620490114,1,0.8481399620490114,False,0.8481399620490114,false_positive
1426298:2:3:4,1426298,2024,2024-05-11,2,3,4,powerplay,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,0,16.333333333333332,0.8551605686699454,3,pressure_state,stable,0.18029187963440815,0.5326319319277361,47714,regime_cluster_features,holdout,0.8478650230439866,1,0.8478650230439866,False,0.8478650230439866,false_positive
1426283:2:1:5,1426283,2024,2024-04-28,2,1,5,powerplay,Royal Challengers Bengaluru,Gujarat Titans,Royal Challengers Bengaluru,1,18.166666666666668,0.31533218346954817,3,pressure_state,stable,0.12915330851740486,0.5326319319277361,47714,regime_cluster_features,holdout,0.15214253231325725,0,0.8478574676867427,False,0.8478574676867427,false_negative
1473484:2:1:3,1473484,2025,2025-04-28,2,1,3,powerplay,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,1,18.5,0.3045216011722887,3,pressure_state,stable,0.1637154783034328,0.5326319319277361,47714,regime_cluster_features,holdout,0.1526371976360275,0,0.8473628023639725,False,0.8473628023639725,false_negative
1359508:2:2:2,1359508,2023,2023-04-24,2,2,2,powerplay,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,0,17.666666666666668,0.8300432693425217,3,pressure_state,stable,0.18071090094032854,0.5326319319277361,47714,regime_cluster_features,holdout,0.8464532845644553,1,0.8464532845644553,False,0.8464532845644553,false_positive
1473473:2:2:3,1473473,2025,2025-04-19,2,2,3,powerplay,Rajasthan Royals,Lucknow Super Giants,Lucknow Super Giants,0,17.5,0.7266124268802729,3,pressure_state,stable,0.13465380212802738,0.5326319319277361,47714,regime_cluster_features,holdout,0.8449162233781307,1,0.8449162233781307,False,0.8449162233781307,false_positive
1359508:2:3:6,1359508,2023,2023-04-24,2,3,6,powerplay,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,0,16.0,0.7766733012544634,3,pressure_state,stable,0.1874577223951871,0.5326319319277361,47714,regime_cluster_features,holdout,0.8445681467568246,1,0.8445681467568246,False,0.8445681467568246,false_positive
1426283:2:1:2,1426283,2024,2024-04-28,2,1,2,powerplay,Royal Challengers Bengaluru,Gujarat Titans,Royal Challengers Bengaluru,1,18.666666666666668,0.3439965335294933,3,pressure_state,stable,0.17456979921433688,0.5326319319277361,47714,regime_cluster_features,holdout,0.1559816521814245,0,0.8440183478185754,False,0.8440183478185754,false_negative
1485779:2:2:4,1485779,2025,2025-05-24,2,2,4,powerplay,Delhi Capitals,Punjab Kings,Delhi Capitals,1,17.333333333333332,0.23510324883380015,3,pressure_state,stable,0.16221262435216538,0.5326319319277361,47714,regime_cluster_features,holdout,0.15646195526325274,0,0.8435380447367473,False,0.8435380447367473,false_negative
1485779:2:1:2,1485779,2025,2025-05-24,2,1,2,powerplay,Delhi Capitals,Punjab Kings,Delhi Capitals,1,18.666666666666668,0.29544041942568017,3,pressure_state,stable,0.12113776599676497,0.5326319319277361,47714,regime_cluster_features,holdout,0.15648098436267732,0,0.8435190156373227,False,0.8435190156373227,false_negative
1422135:2:1:5,1422135,2024,2024-04-04,2,1,5,powerplay,Punjab Kings,Gujarat Titans,Punjab Kings,1,18.166666666666668,0.35837896847534917,3,pressure_state,stable,0.14059742829488814,0.5326319319277361,47714,regime_cluster_features,holdout,0.1567074450910631,0,0.843292554908937,False,0.843292554908937,false_negative
1359508:2:4:1,1359508,2023,2023-04-24,2,4,1,powerplay,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,0,15.833333333333334,0.773751505719272,3,pressure_state,stable,0.20436329458869842,0.5326319319277361,47714,regime_cluster_features,holdout,0.8428836425845163,1,0.8428836425845163,False,0.8428836425845163,false_positive
